x-axis,1,2,3,4,MATH1,MATH2
second,Volt,Volt,Volt,Volt,Volt,Volt
-25.00000E-09,+17.78243106673E-03,-15.16736071790E-03,-12.34310035943E-03,+14.43514312268E-03,+2.57812500000E-03,+2.07031250000E-03
-24.92188E-09,+18.30544363474E-03,-14.64434814989E-03,-15.37657325389E-03,+16.21338585392E-03,+3.63281250000E-03,+820.31250000E-06
-24.84375E-09,+18.09623860754E-03,-13.70292552747E-03,-18.20084112114E-03,+17.67782104434E-03,+4.37500000000E-03,-546.87500000E-06
-24.76563E-09,+17.25941849872E-03,-12.44769536424E-03,-20.71130144759E-03,+19.03765372117E-03,+4.80468750000E-03,-1.67968750000E-03
-24.68750E-09,+15.79498330830E-03,-10.87865766021E-03,-22.69874920603E-03,+19.97907634359E-03,+4.88281250000E-03,-2.73437500000E-03
-24.60938E-09,+14.01674057706E-03,-8.99581241538E-03,-23.84937685565E-03,+20.08367885719E-03,+5.00000000000E-03,-3.78906250000E-03
-24.53125E-09,+11.82008779142E-03,-7.21756968414E-03,-24.37238942366E-03,+19.66526880278E-03,+4.57031250000E-03,-4.72656250000E-03
-24.45313E-09,+9.62343500578E-03,-5.33472443931E-03,-24.05858188286E-03,+18.61924366676E-03,+4.25781250000E-03,-5.46875000000E-03
-24.37500E-09,+7.11297467933E-03,-3.13807165367E-03,-22.90795423323E-03,+17.05020596273E-03,+3.94531250000E-03,-5.85937500000E-03
-24.29688E-09,+4.70711686648E-03,-1.04602138163E-03,-21.33891652920E-03,+14.85355317709E-03,+3.63281250000E-03,-6.52343750000E-03
-24.21875E-09,+2.09205402643E-03,+941.42637681E-06,-19.35146877076E-03,+12.23849033704E-03,+3.00781250000E-03,-7.14843750000E-03
-24.14063E-09,-523.00881362E-06,+2.71966910805E-03,-16.73640593071E-03,+9.41422246979E-03,+2.18750000000E-03,-7.34375000000E-03
-24.06250E-09,-3.34727668087E-03,+4.28870681208E-03,-13.80753554986E-03,+6.38074957533E-03,+937.50000000E-06,-7.46093750000E-03
-23.98438E-09,-5.85773700732E-03,+5.85774451611E-03,-10.46025511459E-03,+2.92886662646E-03,-39.06250000E-06,-7.53906250000E-03
-23.90625E-09,-8.68200487457E-03,+7.21757719293E-03,-7.11297467933E-03,-418.41380880E-06,-1.48437500000E-03,-7.53906250000E-03
-23.82813E-09,-11.71547776903E-03,+8.36820484255E-03,-3.34728418966E-03,-3.97489927127E-03,-3.35937500000E-03,-7.34375000000E-03
-23.75000E-09,-14.53974563628E-03,+9.51883249218E-03,+313.80378641E-06,-7.11297467933E-03,-5.03906250000E-03,-6.83593750000E-03
-23.67188E-09,-17.15480847633E-03,+10.56485762820E-03,+4.18409678969E-03,-10.04184506019E-03,-6.60156250000E-03,-5.85937500000E-03
-23.59375E-09,-19.24685874837E-03,+11.29707522341E-03,+7.84518476576E-03,-12.76151041384E-03,-7.96875000000E-03,-4.92187500000E-03
-23.51563E-09,-20.92049896601E-03,+11.61088276422E-03,+11.50627274183E-03,-15.16736822668E-03,-9.33593750000E-03,-3.67187500000E-03
-23.43750E-09,-21.96652410203E-03,+11.50628025061E-03,+15.37656574510E-03,-17.36402101233E-03,-10.46875000000E-03,-1.99218750000E-03
-23.35938E-09,-22.48953667004E-03,+11.08787019621E-03,+18.61924366676E-03,-19.14226374356E-03,-11.40625000000E-03,-546.87500000E-06
-23.28125E-09,-22.48953667004E-03,+10.35565260099E-03,+21.75731907482E-03,-20.81590396119E-03,-12.14843750000E-03,+937.50000000E-06
-23.20313E-09,-21.86192158842E-03,+9.41422997857E-03,+24.37238191487E-03,-22.17573663802E-03,-12.46093750000E-03,+2.18750000000E-03
-23.12500E-09,-20.60669142520E-03,+7.94979478815E-03,+26.56903470051E-03,-23.11715926044E-03,-12.69531250000E-03,+3.43750000000E-03
-23.04688E-09,-18.82844869397E-03,+6.48535959772E-03,+28.03346989094E-03,-23.53556931484E-03,-12.34375000000E-03,+4.49218750000E-03
-22.96875E-09,-16.73639842193E-03,+4.81171938009E-03,+28.66108497255E-03,-23.43096680124E-03,-11.95312500000E-03,+5.19531250000E-03
-22.89063E-09,-14.43514312268E-03,+2.92887413525E-03,+28.55648245895E-03,-22.59414669243E-03,-11.52343750000E-03,+5.93750000000E-03
-22.81250E-09,-11.92468279623E-03,+836.82386321E-06,+27.82426486374E-03,-21.12971150200E-03,-11.09375000000E-03,+6.67968750000E-03
-22.73438E-09,-9.20501744258E-03,-1.15062389523E-03,+26.35982967331E-03,-19.14226374356E-03,-10.39062500000E-03,+7.18750000000E-03
-22.65625E-09,-6.48535208893E-03,-3.03346914006E-03,+24.26777940127E-03,-17.05021347152E-03,-9.53125000000E-03,+7.18750000000E-03
-22.57813E-09,-3.76568673528E-03,-5.02091689850E-03,+21.65271656122E-03,-14.33054811787E-03,-8.78906250000E-03,+7.30468750000E-03
-22.50000E-09,-1.25522640883E-03,-6.69455711613E-03,+18.72384618037E-03,-11.40167773701E-03,-7.96875000000E-03,+7.30468750000E-03
-22.42188E-09,+1.46443894482E-03,-8.26359482016E-03,+15.48116825870E-03,-8.26360232895E-03,-6.83593750000E-03,+7.18750000000E-03
-22.34375E-09,+4.07950178487E-03,-9.83263252419E-03,+11.82008028263E-03,-5.02092440729E-03,-5.78125000000E-03,+6.79687500000E-03
-22.26563E-09,+6.90376965213E-03,-11.19246520102E-03,+8.15899230656E-03,-1.67364397203E-03,-4.29687500000E-03,+6.48437500000E-03
-22.18750E-09,+9.62343500578E-03,-12.65690039145E-03,+4.39330181689E-03,+1.98744400404E-03,-3.04687500000E-03,+6.36718750000E-03
-22.10938E-09,+12.02929281862E-03,-13.91213055467E-03,+836.81635442E-06,+5.23012192570E-03,-1.91406250000E-03,+6.05468750000E-03
-22.03125E-09,+14.33054811787E-03,-14.64434814989E-03,-3.03347664885E-03,+8.26359482016E-03,-351.56250000E-06,+5.19531250000E-03
-21.95313E-09,+16.00418833550E-03,-15.16736071790E-03,-6.69456462492E-03,+10.66945263301E-03,+820.31250000E-06,+3.94531250000E-03
-21.87500E-09,+17.25941849872E-03,-15.27196323150E-03,-10.35565260099E-03,+12.97070793225E-03,+1.95312500000E-03,+2.57812500000E-03
-21.79688E-09,+17.88703358034E-03,-15.06275820429E-03,-13.49372800905E-03,+15.06275820429E-03,+2.81250000000E-03,+1.56250000000E-03
-21.71875E-09,+18.20084112114E-03,-14.33054060908E-03,-16.31799587631E-03,+16.84100093553E-03,+3.86718750000E-03,+507.81250000E-06
