x-axis,1,2,3,4,MATH1,MATH2
second,Volt,Volt,Volt,Volt,Volt,Volt
-25.00000E-09,+25.52301707328E-03,-11.92468279623E-03,+7.74058225215E-03,-5.12552692089E-03,+13.59375000000E-03,+2.57812500000E-03
-24.92188E-09,+27.19665729092E-03,-11.82008028263E-03,+5.12551941210E-03,-3.34728418966E-03,+15.35156250000E-03,+1.75781250000E-03
-24.84375E-09,+27.92887488613E-03,-11.50627274183E-03,+2.30125154485E-03,-1.67364397203E-03,+16.40625000000E-03,+625.00000000E-06
-24.76563E-09,+27.71966985893E-03,-10.98326017382E-03,-523.01632240E-06,-3.75439E-09,+16.71875000000E-03,-546.87500000E-06
-24.68750E-09,+26.88284975011E-03,-10.14644006500E-03,-3.45188670326E-03,+1.77823897684E-03,+16.71875000000E-03,-1.67968750000E-03
-24.60938E-09,+25.31381204608E-03,-9.10041492898E-03,-6.27615457051E-03,+3.34727668087E-03,+16.21093750000E-03,-2.92968750000E-03
-24.53125E-09,+23.32636428764E-03,-8.05438979296E-03,-8.78661489696E-03,+5.02091689850E-03,+15.23437500000E-03,-3.78906250000E-03
-24.45313E-09,+20.92050647480E-03,-6.79915962974E-03,-10.87866516900E-03,+6.69455711613E-03,+14.10156250000E-03,-4.21875000000E-03
-24.37500E-09,+17.78243106673E-03,-5.54392946651E-03,-12.76151041384E-03,+8.05438979296E-03,+12.22656250000E-03,-4.72656250000E-03
-24.29688E-09,+14.22594560427E-03,-4.28869930329E-03,-14.33054811787E-03,+9.41422246979E-03,+9.92187500000E-03,-4.92187500000E-03
-24.21875E-09,+10.35565260099E-03,-2.92886662646E-03,-15.27197074029E-03,+10.46024760581E-03,+7.42187500000E-03,-4.84375000000E-03
-24.14063E-09,+6.38075708412E-03,-1.46443143603E-03,-16.00418833550E-03,+11.29706771462E-03,+4.88281250000E-03,-4.72656250000E-03
-24.06250E-09,+1.88284899923E-03,-104.59875921E-06,-16.31799587631E-03,+11.71547776903E-03,+1.75781250000E-03,-4.60937500000E-03
-23.98438E-09,-2.71966159926E-03,+1.25523391762E-03,-16.10879084910E-03,+11.71547776903E-03,-1.48437500000E-03,-4.41406250000E-03
-23.90625E-09,-7.21756968414E-03,+2.61506659444E-03,-15.48117576749E-03,+11.19246520102E-03,-4.60937500000E-03,-4.29687500000E-03
-23.82813E-09,-11.92468279623E-03,+3.87029675767E-03,-14.43515063147E-03,+10.25104257860E-03,-8.08593750000E-03,-4.21875000000E-03
-23.75000E-09,-16.21338585392E-03,+5.23012943449E-03,-13.07531795464E-03,+8.89120990178E-03,-11.01562500000E-03,-4.21875000000E-03
-23.67188E-09,-20.39748639800E-03,+6.38075708412E-03,-11.50628025061E-03,+7.32217219775E-03,-14.02343750000E-03,-4.21875000000E-03
-23.59375E-09,-23.95397186046E-03,+7.32217970653E-03,-9.51883249218E-03,+5.54392946651E-03,-16.64062500000E-03,-3.98437500000E-03
-23.51563E-09,-26.67363721412E-03,+8.05439730175E-03,-7.32217970653E-03,+3.66108422168E-03,-18.63281250000E-03,-3.67187500000E-03
-23.43750E-09,-29.07949502696E-03,+8.47280735616E-03,-4.91632189369E-03,+1.56903394964E-03,-20.62500000000E-03,-3.35937500000E-03
-23.35938E-09,-30.85773775820E-03,+8.36820484255E-03,-2.40586156724E-03,-418.41380880E-06,-22.50000000000E-03,-2.85156250000E-03
-23.28125E-09,-31.90376289422E-03,+8.15899981535E-03,+313.80378641E-06,-2.09205402643E-03,-23.75000000000E-03,-1.79687500000E-03
-23.20313E-09,-32.11296792142E-03,+7.63598724734E-03,+3.24267416727E-03,-3.76569424407E-03,-24.49218750000E-03,-546.87500000E-06
-23.12500E-09,-31.58995535341E-03,+7.00837216573E-03,+6.06694203452E-03,-5.33473194810E-03,-24.60937500000E-03,+703.12500000E-06
-23.04688E-09,-30.43932770379E-03,+6.17155205691E-03,+8.99581241538E-03,-6.90376965213E-03,-24.29687500000E-03,+2.07031250000E-03
-22.96875E-09,-28.55648245895E-03,+5.23012943449E-03,+11.61087525543E-03,-8.57740986976E-03,-23.35937500000E-03,+3.00781250000E-03
-22.89063E-09,-26.15062464611E-03,+4.18410429847E-03,+14.01673306827E-03,-10.14644757379E-03,-21.99218750000E-03,+3.86718750000E-03
-22.81250E-09,-23.32635677885E-03,+2.92887413525E-03,+16.21338585392E-03,-11.61088276422E-03,-20.42968750000E-03,+4.57031250000E-03
-22.73438E-09,-19.97907634359E-03,+1.67364397203E-03,+17.99162858515E-03,-13.07531795464E-03,-18.32031250000E-03,+4.88281250000E-03
-22.65625E-09,-16.10878334032E-03,+313.81129520E-06,+19.35146126198E-03,-14.22594560427E-03,-15.82031250000E-03,+5.11718750000E-03
-22.57813E-09,-11.71547776903E-03,-941.41886802E-06,+20.29288388439E-03,-15.06276571308E-03,-12.69531250000E-03,+5.19531250000E-03
-22.50000E-09,-7.00836465694E-03,-2.30125154485E-03,+20.81589645240E-03,-15.48117576749E-03,-9.33593750000E-03,+5.31250000000E-03
-22.42188E-09,-2.19664903125E-03,-3.66108422168E-03,+20.81589645240E-03,-15.69038079469E-03,-5.85937500000E-03,+5.11718750000E-03
-22.34375E-09,+2.19665654003E-03,-5.12551941210E-03,+20.39748639800E-03,-15.37657325389E-03,-2.92968750000E-03,+5.00000000000E-03
-22.26563E-09,+6.69456462492E-03,-6.58995460253E-03,+19.56066628918E-03,-14.64435565867E-03,+78.12500000E-06,+4.88281250000E-03
-22.18750E-09,+10.87866516900E-03,-8.05438979296E-03,+18.09623109875E-03,-13.49372800905E-03,+2.81250000000E-03,+4.57031250000E-03
-22.10938E-09,+14.74895817228E-03,-9.51882498339E-03,+16.42259088112E-03,-12.02929281863E-03,+5.19531250000E-03,+4.37500000000E-03
-22.03125E-09,+18.20084112114E-03,-10.56485011941E-03,+14.33054060908E-03,-10.25105008739E-03,+7.61718750000E-03,+4.06250000000E-03
-21.95313E-09,+21.23431401560E-03,-11.40167022822E-03,+12.02928530984E-03,-8.36820484256E-03,+9.80468750000E-03,+3.63281250000E-03
-21.87500E-09,+24.05858188285E-03,-11.71547776903E-03,+9.41422246979E-03,-6.38075708412E-03,+12.30468750000E-03,+3.00781250000E-03
-21.79688E-09,+26.15063215489E-03,-11.92468279623E-03,+6.79915962974E-03,-4.49791183928E-03,+14.21875000000E-03,+2.26562500000E-03
-21.71875E-09,+27.40586231812E-03,-11.71547776903E-03,+4.07949427609E-03,-2.71966910805E-03,+15.66406250000E-03,+1.32812500000E-03
-21.64063E-09,+27.92887488613E-03,-11.29706771462E-03,+1.25522640883E-03,-1.04602889041E-03,+16.60156250000E-03,+195.31250000E-06
-21.56250E-09,+27.61506734532E-03,-10.66945263301E-03,-1.56904145842E-03,+627.61132722E-06,+16.91406250000E-03,-976.56250000E-06
-21.48438E-09,+26.46443969570E-03,-9.83263252419E-03,-4.60251435288E-03,+2.30125154485E-03,+16.60156250000E-03,-2.30468750000E-03
-21.40625E-09,+24.79079947807E-03,-8.78660738817E-03,-7.21757719293E-03,+3.97489176248E-03,+15.97656250000E-03,-3.28125000000E-03
-21.32813E-09,+22.38494166522E-03,-7.74058225215E-03,-9.62343500578E-03,+5.54392946651E-03,+14.60937500000E-03,-4.10156250000E-03
-21.25000E-09,+19.66527631157E-03,-6.38074957533E-03,-11.71548527782E-03,+7.11296717054E-03,+13.28125000000E-03,-4.60937500000E-03
-21.17188E-09,+16.52720090351E-03,-5.02091689850E-03,-13.38912549545E-03,+8.57740236097E-03,+11.48437500000E-03,-4.84375000000E-03
-21.09375E-09,+12.86611292744E-03,-3.76568673528E-03,-14.64435565867E-03,+9.83263252419E-03,+9.06250000000E-03,-4.84375000000E-03
-21.01563E-09,+8.99581992417E-03,-2.40585405845E-03,-15.58577828109E-03,+10.87865766021E-03,+6.56250000000E-03,-4.72656250000E-03
-20.93750E-09,+4.70711686649E-03,-941.41886802E-06,-16.21339336270E-03,+11.50627274183E-03,+3.75000000000E-03,-4.72656250000E-03
-20.85938E-09,+209.20878160E-06,+313.81129520E-06,-16.31799587631E-03,+11.82008028263E-03,+507.81250000E-06,-4.53125000000E-03
-20.78125E-09,-4.39330181689E-03,+1.77824648563E-03,-15.89958582190E-03,+11.50627274183E-03,-2.61718750000E-03,-4.41406250000E-03
-20.70313E-09,-8.89120990177E-03,+3.13807916245E-03,-15.06276571308E-03,+10.87865766021E-03,-5.78125000000E-03,-4.21875000000E-03
-20.62500E-09,-13.59832301386E-03,+4.39330932568E-03,-14.01674057706E-03,+9.83263252419E-03,-9.21875000000E-03,-4.21875000000E-03
-20.54688E-09,-17.78242355794E-03,+5.75314200250E-03,-12.55230538664E-03,+8.47279984737E-03,-12.03125000000E-03,-4.10156250000E-03
-20.46875E-09,-21.65271656122E-03,+6.79916713852E-03,-10.77406265540E-03,+6.79915962974E-03,-14.88281250000E-03,-3.98437500000E-03
-20.39063E-09,-24.99999699648E-03,+7.53138473374E-03,-8.78661489696E-03,+4.81171187130E-03,-17.50000000000E-03,-3.98437500000E-03
-20.31250E-09,-27.61505983653E-03,+8.15899981535E-03,-6.48535959772E-03,+2.92886662646E-03,-19.49218750000E-03,-3.59375000000E-03
-20.23438E-09,-29.81171262218E-03,+8.36820484255E-03,-3.87029675767E-03,+836.81635442E-06,-21.44531250000E-03,-3.04687500000E-03
-20.15625E-09,-31.38075032621E-03,+8.36820484255E-03,-1.46443894482E-03,-1.04602889041E-03,-23.04687500000E-03,-2.53906250000E-03
-20.07813E-09,-32.11296792142E-03,+8.05439730175E-03,+1.35982892243E-03,-2.71966910805E-03,-24.06250000000E-03,-1.36718750000E-03
-20.00000E-09,-32.11296792142E-03,+7.42678222014E-03,+4.28869930329E-03,-4.39330932568E-03,-24.68750000000E-03,-117.18750000E-06
-19.92188E-09,-31.27614781261E-03,+6.79916713852E-03,+7.11296717054E-03,-5.96234702971E-03,-24.49218750000E-03,+1.13281250000E-03
-19.84375E-09,-29.91631513578E-03,+5.85774451611E-03,+9.93723503779E-03,-7.63598724734E-03,-24.06250000000E-03,+2.26562500000E-03
-19.76563E-09,-27.82426486374E-03,+4.81171938009E-03,+12.55229787784E-03,-9.10042243777E-03,-23.04687500000E-03,+3.43750000000E-03
-19.68750E-09,-25.20920202369E-03,+3.66109173046E-03,+14.85355317709E-03,-10.77406265540E-03,-21.56250000000E-03,+4.06250000000E-03
-19.60938E-09,-22.28033164283E-03,+2.40586156724E-03,+16.84100093553E-03,-12.23849784583E-03,-19.88281250000E-03,+4.57031250000E-03
