x-axis,1,2,3,4,MATH1,MATH2
second,Volt,Volt,Volt,Volt,Volt,Volt
-3.28125E-09,-7.99163203919E-03,+4.18410054408E-03,+54.01673802408E-03,+22.38493791083E-03,-3.80859375000E-03,+76.36718750000E-03
-3.26562E-09,-6.82008388685E-03,+4.22594154952E-03,+54.89539913833E-03,+22.67782494891E-03,-2.63671875000E-03,+77.53906250000E-03
-3.25000E-09,-5.64853573451E-03,+4.26778255496E-03,+55.69037824171E-03,+22.97071198700E-03,-1.46484375000E-03,+78.61328125000E-03
-3.23437E-09,-4.47698758216E-03,+4.30962356040E-03,+56.48535734508E-03,+23.26359902509E-03,-195.31250000E-06,+79.68750000000E-03
-3.21875E-09,-3.34728043526E-03,+4.30962356040E-03,+57.19665443758E-03,+23.51464505773E-03,+878.90625000E-06,+80.66406250000E-03
-3.20312E-09,-2.17573228292E-03,+4.35146456584E-03,+57.86611052463E-03,+23.72385008493E-03,+2.14843750000E-03,+81.54296875000E-03
-3.18750E-09,-1.04602513602E-03,+4.35146456584E-03,+58.49372560624E-03,+23.93305511214E-03,+3.22265625000E-03,+82.42187500000E-03
-3.17187E-09,+83.68201088E-06,+4.35146456584E-03,+59.07949968241E-03,+24.10041913390E-03,+4.39453125000E-03,+83.10546875000E-03
-3.15625E-09,+1.17154815234E-03,+4.35146456584E-03,+59.62343275314E-03,+24.26778315567E-03,+5.46875000000E-03,+83.88671875000E-03
-3.14062E-09,+2.30125529925E-03,+4.35146456584E-03,+60.12552481843E-03,+24.39330617199E-03,+6.64062500000E-03,+84.47265625000E-03
-3.12500E-09,+3.43096244615E-03,+4.35146456584E-03,+60.58577587828E-03,+24.51882918831E-03,+7.71484375000E-03,+85.05859375000E-03
-3.10937E-09,+4.51882858761E-03,+4.30962356040E-03,+60.96234492725E-03,+24.60251119919E-03,+8.78906250000E-03,+85.54687500000E-03
-3.09375E-09,+5.64853573451E-03,+4.30962356040E-03,+61.33891397622E-03,+24.64435220463E-03,+9.86328125000E-03,+85.93750000000E-03
-3.07812E-09,+6.73640187597E-03,+4.26778255496E-03,+61.63180101430E-03,+24.68619321007E-03,+10.93750000000E-03,+86.23046875000E-03
-3.06250E-09,+7.82426801743E-03,+4.26778255496E-03,+61.84100604150E-03,+24.68619321007E-03,+12.01171875000E-03,+86.52343750000E-03
-3.04687E-09,+8.95397516433E-03,+4.22594154952E-03,+62.05021106871E-03,+24.68619321007E-03,+13.08593750000E-03,+86.71875000000E-03
-3.03125E-09,+10.04184130579E-03,+4.18410054408E-03,+62.17573408503E-03,+24.64435220463E-03,+14.16015625000E-03,+86.81640625000E-03
-3.01562E-09,+11.12970744725E-03,+4.14225953864E-03,+62.25941609591E-03,+24.56067019375E-03,+15.23437500000E-03,+86.81640625000E-03
-3.00000E-09,+12.21757358872E-03,+4.10041853320E-03,+62.25941609591E-03,+24.43514717743E-03,+16.30859375000E-03,+86.62109375000E-03
-2.98437E-09,+13.30543973018E-03,+4.05857752776E-03,+62.21757509047E-03,+24.30962416111E-03,+17.28515625000E-03,+86.52343750000E-03
-2.96875E-09,+14.35146486620E-03,+3.97489551688E-03,+62.09205207415E-03,+24.14226013934E-03,+18.26171875000E-03,+86.23046875000E-03
-2.95312E-09,+15.43933100766E-03,+3.93305451144E-03,+61.92468805239E-03,+23.97489611758E-03,+19.33593750000E-03,+85.83984375000E-03
-2.93750E-09,+16.48535614368E-03,+3.84937250055E-03,+61.67364201974E-03,+23.76569109037E-03,+20.31250000000E-03,+85.35156250000E-03
-2.92187E-09,+17.53138127970E-03,+3.80753149511E-03,+61.38075498166E-03,+23.51464505773E-03,+21.28906250000E-03,+84.86328125000E-03
-2.90625E-09,+18.57740641572E-03,+3.72384948423E-03,+61.00418593269E-03,+23.22175801964E-03,+22.26562500000E-03,+84.17968750000E-03
-2.89062E-09,+19.62343155174E-03,+3.64016747335E-03,+60.58577587828E-03,+22.92887098156E-03,+23.24218750000E-03,+83.49609375000E-03
-2.87500E-09,+20.66945668776E-03,+3.55648546247E-03,+60.12552481843E-03,+22.59414293803E-03,+24.21875000000E-03,+82.71484375000E-03
-2.85937E-09,+21.67364081834E-03,+3.47280345159E-03,+59.58159174770E-03,+22.25941489451E-03,+25.09765625000E-03,+81.83593750000E-03
-2.84375E-09,+22.67782494892E-03,+3.38912144070E-03,+59.03765867697E-03,+21.84100484010E-03,+25.97656250000E-03,+80.85937500000E-03
-2.82812E-09,+23.68200907950E-03,+3.34728043526E-03,+58.41004359536E-03,+21.42259478569E-03,+26.95312500000E-03,+79.78515625000E-03
-2.81250E-09,+24.64435220463E-03,+3.26359842438E-03,+57.74058750830E-03,+20.96234372584E-03,+27.83203125000E-03,+78.61328125000E-03
-2.79687E-09,+25.56485432433E-03,+3.17991641350E-03,+56.98744941037E-03,+20.46025166055E-03,+28.71093750000E-03,+77.44140625000E-03
-2.78125E-09,+26.48535644403E-03,+3.09623440262E-03,+56.23431131244E-03,+19.95815959526E-03,+29.49218750000E-03,+76.17187500000E-03
-2.76562E-09,+27.36401755829E-03,+3.05439339718E-03,+55.39749120362E-03,+19.41422652453E-03,+30.37109375000E-03,+74.80468750000E-03
-2.75000E-09,+28.20083766710E-03,+2.97071138630E-03,+54.51883008936E-03,+18.82845244836E-03,+31.15234375000E-03,+73.33984375000E-03
-2.73437E-09,+28.99581677048E-03,+2.88702937542E-03,+53.59832796967E-03,+18.24267837219E-03,+31.83593750000E-03,+71.77734375000E-03
-2.71875E-09,+29.79079587385E-03,+2.80334736453E-03,+52.59414383909E-03,+17.61506329058E-03,+32.51953125000E-03,+70.11718750000E-03
-2.70312E-09,+30.50209296635E-03,+2.71966535365E-03,+51.50627769762E-03,+16.94560720352E-03,+33.20312500000E-03,+68.35937500000E-03
-2.68750E-09,+31.17154905340E-03,+2.67782434821E-03,+50.37657055072E-03,+16.31799212191E-03,+33.78906250000E-03,+66.60156250000E-03
-2.67187E-09,+31.79916413501E-03,+2.55230133189E-03,+49.16318139294E-03,+15.64853603486E-03,+34.27734375000E-03,+64.74609375000E-03
-2.65625E-09,+32.38493821118E-03,+2.46861932101E-03,+47.90795122972E-03,+14.93723894237E-03,+34.76562500000E-03,+62.79296875000E-03
-2.64062E-09,+32.97071228735E-03,+2.38493731013E-03,+46.56903905561E-03,+14.22594184987E-03,+35.35156250000E-03,+60.74218750000E-03
-2.62500E-09,+33.47280435264E-03,+2.30125529924E-03,+45.23012688150E-03,+13.51464475738E-03,+35.74218750000E-03,+58.69140625000E-03
-2.60937E-09,+33.97489641793E-03,+2.21757328836E-03,+43.80753269652E-03,+12.80334766488E-03,+36.13281250000E-03,+56.54296875000E-03
-2.59375E-09,+34.43514747778E-03,+2.09205027204E-03,+42.34309750609E-03,+12.05020956695E-03,+36.52343750000E-03,+54.29687500000E-03
-2.57812E-09,+34.85355753219E-03,+2.00836826116E-03,+40.87866231566E-03,+11.29707146902E-03,+36.81640625000E-03,+52.14843750000E-03
-2.56250E-09,+35.27196758660E-03,+1.92468625028E-03,+39.37238611979E-03,+10.54393337108E-03,+37.10937500000E-03,+49.90234375000E-03
-2.54687E-09,+35.60669563012E-03,+1.79916323395E-03,+37.82426891848E-03,+9.74895426771E-03,+37.40234375000E-03,+47.55859375000E-03
-2.53125E-09,+35.94142367365E-03,+1.71548122307E-03,+36.27615171717E-03,+8.95397516433E-03,+37.59765625000E-03,+45.21484375000E-03
-2.51562E-09,+36.27615171718E-03,+1.58995820675E-03,+34.68619351042E-03,+8.15899606096E-03,+37.79296875000E-03,+42.77343750000E-03
-2.50000E-09,+36.52719774982E-03,+1.50627619587E-03,+33.05439429823E-03,+7.32217595214E-03,+37.98828125000E-03,+40.33203125000E-03
-2.48437E-09,+36.77824378246E-03,+1.38075317955E-03,+31.38075408060E-03,+6.48535584332E-03,+38.08593750000E-03,+37.79296875000E-03
-2.46875E-09,+36.98744880967E-03,+1.29707116866E-03,+29.66527285753E-03,+5.69037673995E-03,+38.28125000000E-03,+35.35156250000E-03
-2.45312E-09,+37.15481283143E-03,+1.17154815234E-03,+27.90795062901E-03,+4.85355663113E-03,+38.28125000000E-03,+32.71484375000E-03
-2.43750E-09,+37.28033584775E-03,+1.04602513602E-03,+26.10878739506E-03,+4.05857752776E-03,+38.28125000000E-03,+30.07812500000E-03
-2.42187E-09,+37.36401785864E-03,+962.34312514E-06,+24.26778315566E-03,+3.26359842438E-03,+38.28125000000E-03,+27.44140625000E-03
-2.40625E-09,+37.44769986952E-03,+836.82010882E-06,+22.38493791083E-03,+2.46861932101E-03,+38.28125000000E-03,+24.80468750000E-03
-2.39062E-09,+37.44769986952E-03,+711.29709249E-06,+20.41841065511E-03,+1.71548122307E-03,+38.08593750000E-03,+22.07031250000E-03
-2.37500E-09,+37.44769986952E-03,+585.77407617E-06,+18.45188339939E-03,+962.34312514E-06,+37.98828125000E-03,+19.33593750000E-03
-2.35937E-09,+37.36401785864E-03,+502.09206529E-06,+16.48535614367E-03,+209.20502720E-06,+37.79296875000E-03,+16.60156250000E-03
-2.34375E-09,+37.28033584775E-03,+376.56904897E-06,+14.47698788251E-03,-502.09206529E-06,+37.59765625000E-03,+13.96484375000E-03
-2.32812E-09,+37.15481283143E-03,+251.04603264E-06,+12.46861962136E-03,-1.21338915778E-03,+37.40234375000E-03,+11.23046875000E-03
-2.31250E-09,+36.98744880967E-03,+125.52301632E-06,+10.46025136020E-03,-1.88284524484E-03,+37.10937500000E-03,+8.49609375000E-03
-2.29687E-09,+36.77824378246E-03,-0.0E+00,+8.49372410448E-03,-2.59414233733E-03,+36.71875000000E-03,+5.85937500000E-03
-2.28125E-09,+36.52719774982E-03,-83.68201088E-06,+6.52719684876E-03,-3.26359842438E-03,+36.42578125000E-03,+3.22265625000E-03
-2.26562E-09,+36.23431071173E-03,-209.20502720E-06,+4.56066959304E-03,-3.97489551688E-03,+35.93750000000E-03,+488.28125000E-06
-2.25000E-09,+35.94142367365E-03,-334.72804353E-06,+2.63598334277E-03,-4.64435160393E-03,+35.54687500000E-03,-2.05078125000E-03
-2.23437E-09,+35.56485462468E-03,-502.09206529E-06,+711.29709249E-06,-5.31380769098E-03,+35.05859375000E-03,-4.68750000000E-03
-2.21875E-09,+35.18828557571E-03,-627.61508161E-06,-1.21338915779E-03,-6.02510478348E-03,+34.47265625000E-03,-7.32421875000E-03
-2.20312E-09,+34.76987552131E-03,-753.13809793E-06,-3.09623440262E-03,-6.69456087053E-03,+33.98437500000E-03,-9.86328125000E-03
-2.18750E-09,+34.35146546690E-03,-920.50211970E-06,-4.97907964746E-03,-7.36401695758E-03,+33.39843750000E-03,-12.40234375000E-03
-2.17187E-09,+33.89121440705E-03,-1.04602513602E-03,-6.90376589773E-03,-8.03347304463E-03,+32.81250000000E-03,-14.94140625000E-03
-2.15625E-09,+33.38912234176E-03,-1.21338915778E-03,-8.78661114257E-03,-8.70292913169E-03,+32.12890625000E-03,-17.57812500000E-03
