x-axis,2
second,Volt
-5.000000000000e-009, 3.01674e-002
-4.984375000000e-009, 2.91213e-002
-4.968750000000e-009, 2.80335e-002
-4.953125000000e-009, 2.69038e-002
-4.937500000000e-009, 2.57322e-002
-4.921875000000e-009, 2.45188e-002
-4.906250000000e-009, 2.32636e-002
-4.890625000000e-009, 2.19665e-002
-4.875000000000e-009, 2.06695e-002
-4.859375000000e-009, 1.93305e-002
-4.843750000000e-009, 1.79916e-002
-4.828125000000e-009, 1.66109e-002
-4.812500000000e-009, 1.52720e-002
-4.796875000000e-009, 1.38912e-002
-4.781250000000e-009, 1.25523e-002
-4.765625000000e-009, 1.11715e-002
-4.750000000000e-009, 9.83264e-003
-4.734375000000e-009, 8.49372e-003
-4.718750000000e-009, 7.19665e-003
-4.703125000000e-009, 5.85774e-003
-4.687500000000e-009, 4.56067e-003
-4.671875000000e-009, 3.26360e-003
-4.656250000000e-009, 2.00837e-003
-4.640625000000e-009, 7.53138e-004
-4.625000000000e-009,-5.02092e-004
-4.609375000000e-009,-1.75732e-003
-4.593750000000e-009,-3.01255e-003
-4.578125000000e-009,-4.26778e-003
-4.562500000000e-009,-5.52301e-003
-4.546875000000e-009,-6.77824e-003
-4.531250000000e-009,-8.03347e-003
-4.515625000000e-009,-9.33054e-003
-4.500000000000e-009,-1.05858e-002
-4.484375000000e-009,-1.18828e-002
-4.468750000000e-009,-1.31799e-002
-4.453125000000e-009,-1.44770e-002
-4.437500000000e-009,-1.57741e-002
-4.421875000000e-009,-1.70711e-002
-4.406250000000e-009,-1.83682e-002
-4.390625000000e-009,-1.96234e-002
-4.375000000000e-009,-2.09205e-002
-4.359375000000e-009,-2.21757e-002
-4.343750000000e-009,-2.34310e-002
-4.328125000000e-009,-2.46444e-002
-4.312500000000e-009,-2.58577e-002
-4.296875000000e-009,-2.70711e-002
-4.281250000000e-009,-2.82008e-002
-4.265625000000e-009,-2.93305e-002
-4.250000000000e-009,-3.04184e-002
-4.234375000000e-009,-3.14644e-002
-4.218750000000e-009,-3.24686e-002
-4.203125000000e-009,-3.34310e-002
-4.187500000000e-009,-3.43515e-002
-4.171875000000e-009,-3.52301e-002
-4.156250000000e-009,-3.60669e-002
-4.140625000000e-009,-3.68619e-002
-4.125000000000e-009,-3.76569e-002
-4.109375000000e-009,-3.84100e-002
-4.093750000000e-009,-3.91213e-002
-4.078125000000e-009,-3.97908e-002
-4.062500000000e-009,-4.04184e-002
-4.046875000000e-009,-4.10460e-002
-4.031250000000e-009,-4.15900e-002
-4.015625000000e-009,-4.21339e-002
-4.000000000000e-009,-4.26360e-002
-3.984375000000e-009,-4.30962e-002
-3.968750000000e-009,-4.35146e-002
-3.953125000000e-009,-4.39331e-002
-3.937500000000e-009,-4.42678e-002
-3.921875000000e-009,-4.45607e-002
-3.906250000000e-009,-4.48117e-002
-3.890625000000e-009,-4.50628e-002
-3.875000000000e-009,-4.52301e-002
-3.859375000000e-009,-4.53557e-002
-3.843750000000e-009,-4.54393e-002
-3.828125000000e-009,-4.55230e-002
-3.812500000000e-009,-4.55230e-002
-3.796875000000e-009,-4.54812e-002
-3.781250000000e-009,-4.53975e-002
-3.765625000000e-009,-4.52720e-002
-3.750000000000e-009,-4.51046e-002
-3.734375000000e-009,-4.48954e-002
-3.718750000000e-009,-4.46444e-002
-3.703125000000e-009,-4.43096e-002
-3.687500000000e-009,-4.39749e-002
-3.671875000000e-009,-4.35565e-002
-3.656250000000e-009,-4.30962e-002
-3.640625000000e-009,-4.25941e-002
-3.625000000000e-009,-4.20502e-002
-3.609375000000e-009,-4.14644e-002
-3.593750000000e-009,-4.08368e-002
-3.578125000000e-009,-4.02092e-002
-3.562500000000e-009,-3.94979e-002
-3.546875000000e-009,-3.87866e-002
-3.531250000000e-009,-3.80335e-002
-3.515625000000e-009,-3.72385e-002
-3.500000000000e-009,-3.64435e-002
-3.484375000000e-009,-3.56067e-002
-3.468750000000e-009,-3.47280e-002
-3.453125000000e-009,-3.38075e-002
-3.437500000000e-009,-3.28870e-002
-3.421875000000e-009,-3.18828e-002
-3.406250000000e-009,-3.08368e-002
-3.390625000000e-009,-2.97490e-002
-3.375000000000e-009,-2.86192e-002
-3.359375000000e-009,-2.74477e-002
-3.343750000000e-009,-2.62762e-002
-3.328125000000e-009,-2.50209e-002
-3.312500000000e-009,-2.37657e-002
-3.296875000000e-009,-2.24686e-002
-3.281250000000e-009,-2.11715e-002
-3.265625000000e-009,-1.98745e-002
-3.250000000000e-009,-1.85356e-002
-3.234375000000e-009,-1.71967e-002
-3.218750000000e-009,-1.58577e-002
-3.203125000000e-009,-1.45188e-002
-3.187500000000e-009,-1.31799e-002
-3.171875000000e-009,-1.17992e-002
-3.156250000000e-009,-1.04603e-002
-3.140625000000e-009,-9.07950e-003
-3.125000000000e-009,-7.74059e-003
-3.109375000000e-009,-6.40167e-003
