x-axis,1,2,3,4,MATH1,MATH2
second,Volt,Volt,Volt,Volt,Volt,Volt
-5.00000E-09,+4.87447713385E-03,+22.63598394347E-03,+7.74058600655E-03,-17.71966580418E-03,+27.50000000000E-03,-10.00000000000E-03
-4.98438E-09,+4.47698758217E-03,+21.98744835914E-03,+7.82426801743E-03,-17.46861977153E-03,+26.44531250000E-03,-9.64843750000E-03
-4.96875E-09,+4.07949803048E-03,+21.31799227209E-03,+7.92887053103E-03,-17.21757373889E-03,+25.39062500000E-03,-9.29687500000E-03
-4.95313E-09,+3.68200847879E-03,+20.64853618504E-03,+7.99163203919E-03,-16.94560720352E-03,+24.29687500000E-03,-8.98437500000E-03
-4.93750E-09,+3.28451892710E-03,+19.93723909254E-03,+8.07531405007E-03,-16.65272016544E-03,+23.20312500000E-03,-8.59375000000E-03
-4.92188E-09,+2.88702937542E-03,+19.20502149733E-03,+8.13807555824E-03,-16.33891262463E-03,+22.07031250000E-03,-8.20312500000E-03
-4.90625E-09,+2.48953982373E-03,+18.45188339939E-03,+8.20083706640E-03,-16.00418458111E-03,+20.93750000000E-03,-7.81250000000E-03
-4.89063E-09,+2.09205027204E-03,+17.69874530146E-03,+8.26359857456E-03,-15.66945653758E-03,+19.76562500000E-03,-7.42187500000E-03
-4.87500E-09,+1.69456072035E-03,+16.92468670080E-03,+8.30543958000E-03,-15.31380799133E-03,+18.59375000000E-03,-7.03125000000E-03
-4.85938E-09,+1.29707116866E-03,+16.12970759743E-03,+8.34728058544E-03,-14.95815944509E-03,+17.42187500000E-03,-6.64062500000E-03
-4.84375E-09,+920.50211970E-06,+15.31380799133E-03,+8.36820108816E-03,-14.58159039612E-03,+16.21093750000E-03,-6.25000000000E-03
-4.82813E-09,+564.85357345E-06,+14.45606737980E-03,+8.38912159088E-03,-14.18410084443E-03,+15.00000000000E-03,-5.82031250000E-03
-4.81250E-09,+188.28452448E-06,+13.61924727098E-03,+8.41004209360E-03,-13.78661129274E-03,+13.78906250000E-03,-5.39062500000E-03
-4.79688E-09,-167.36402176E-06,+12.71966565400E-03,+8.41004209360E-03,-13.36820123834E-03,+12.53906250000E-03,-4.96093750000E-03
-4.78125E-09,-523.01256801E-06,+11.84100453975E-03,+8.38912159088E-03,-12.92887068121E-03,+11.28906250000E-03,-4.57031250000E-03
-4.76562E-09,-878.66111426E-06,+10.92050242005E-03,+8.38912159088E-03,-12.48954012408E-03,+10.03906250000E-03,-4.10156250000E-03
-4.75000E-09,-1.23430966050E-03,+9.97907979763E-03,+8.34728058544E-03,-12.02928906423E-03,+8.71093750000E-03,-3.71093750000E-03
-4.73437E-09,-1.58995820675E-03,+9.03765717521E-03,+8.32636008272E-03,-11.54811750166E-03,+7.42187500000E-03,-3.24218750000E-03
-4.71875E-09,-1.96652725572E-03,+8.07531405007E-03,+8.28451907728E-03,-11.06694593909E-03,+6.09375000000E-03,-2.81250000000E-03
