x-axis,MATH1
second,Volt
-5.000000000000e-009, 4.24805e-002
-4.984375000000e-009, 4.05273e-002
-4.968750000000e-009, 3.85742e-002
-4.953125000000e-009, 3.65234e-002
-4.937500000000e-009, 3.43750e-002
-4.921875000000e-009, 3.22266e-002
-4.906250000000e-009, 3.00781e-002
-4.890625000000e-009, 2.78320e-002
-4.875000000000e-009, 2.56836e-002
-4.859375000000e-009, 2.33398e-002
-4.843750000000e-009, 2.10938e-002
-4.828125000000e-009, 1.88477e-002
-4.812500000000e-009, 1.66016e-002
-4.796875000000e-009, 1.44531e-002
-4.781250000000e-009, 1.22070e-002
-4.765625000000e-009, 9.96094e-003
-4.750000000000e-009, 7.81250e-003
-4.734375000000e-009, 5.56641e-003
-4.718750000000e-009, 3.41797e-003
-4.703125000000e-009, 1.17188e-003
-4.687500000000e-009,-9.76563e-004
-4.671875000000e-009,-3.22266e-003
-4.656250000000e-009,-5.37109e-003
-4.640625000000e-009,-7.61719e-003
-4.625000000000e-009,-9.76563e-003
-4.609375000000e-009,-1.20117e-002
-4.593750000000e-009,-1.41602e-002
-4.578125000000e-009,-1.63086e-002
-4.562500000000e-009,-1.84570e-002
-4.546875000000e-009,-2.06055e-002
-4.531250000000e-009,-2.28516e-002
-4.515625000000e-009,-2.50000e-002
-4.500000000000e-009,-2.71484e-002
-4.484375000000e-009,-2.92969e-002
-4.468750000000e-009,-3.14453e-002
-4.453125000000e-009,-3.35938e-002
-4.437500000000e-009,-3.57422e-002
-4.421875000000e-009,-3.78906e-002
-4.406250000000e-009,-3.99414e-002
-4.390625000000e-009,-4.19922e-002
-4.375000000000e-009,-4.40430e-002
-4.359375000000e-009,-4.59961e-002
-4.343750000000e-009,-4.80469e-002
-4.328125000000e-009,-4.99023e-002
-4.312500000000e-009,-5.17578e-002
-4.296875000000e-009,-5.35156e-002
-4.281250000000e-009,-5.52734e-002
-4.265625000000e-009,-5.69336e-002
-4.250000000000e-009,-5.84961e-002
-4.234375000000e-009,-6.00586e-002
-4.218750000000e-009,-6.15234e-002
-4.203125000000e-009,-6.28906e-002
-4.187500000000e-009,-6.42578e-002
-4.171875000000e-009,-6.55273e-002
-4.156250000000e-009,-6.66992e-002
-4.140625000000e-009,-6.77734e-002
-4.125000000000e-009,-6.89453e-002
-4.109375000000e-009,-6.99219e-002
-4.093750000000e-009,-7.08984e-002
-4.078125000000e-009,-7.17773e-002
