x-axis,MATH2
second,Volt
-2.734375000000e-009, 8.10547e-003
-2.718750000000e-009, 4.88281e-003
-2.703125000000e-009, 1.66016e-003
-2.687500000000e-009,-1.46484e-003
-2.671875000000e-009,-4.68750e-003
-2.656250000000e-009,-7.91016e-003
-2.640625000000e-009,-1.11328e-002
-2.625000000000e-009,-1.42578e-002
-2.609375000000e-009,-1.74805e-002
-2.593750000000e-009,-2.08008e-002
-2.578125000000e-009,-2.40234e-002
-2.562500000000e-009,-2.72461e-002
-2.546875000000e-009,-3.05664e-002
-2.531250000000e-009,-3.38867e-002
-2.515625000000e-009,-3.72070e-002
-2.500000000000e-009,-4.04297e-002
-2.484375000000e-009,-4.37500e-002
-2.468750000000e-009,-4.69727e-002
-2.453125000000e-009,-5.01953e-002
-2.437500000000e-009,-5.32227e-002
-2.421875000000e-009,-5.63477e-002
-2.406250000000e-009,-5.93750e-002
-2.390625000000e-009,-6.23047e-002
-2.375000000000e-009,-6.51367e-002
-2.359375000000e-009,-6.78711e-002
-2.343750000000e-009,-7.07031e-002
-2.328125000000e-009,-7.33398e-002
-2.312500000000e-009,-7.59766e-002
-2.296875000000e-009,-7.85156e-002
-2.281250000000e-009,-8.10547e-002
-2.265625000000e-009,-8.35937e-002
-2.250000000000e-009,-8.59375e-002
-2.234375000000e-009,-8.82813e-002
-2.218750000000e-009,-9.05273e-002
-2.203125000000e-009,-9.26758e-002
-2.187500000000e-009,-9.47266e-002
-2.171875000000e-009,-9.67773e-002
-2.156250000000e-009,-9.86328e-002
-2.140625000000e-009,-1.00293e-001
-2.125000000000e-009,-1.01953e-001
-2.109375000000e-009,-1.03516e-001
-2.093750000000e-009,-1.04980e-001
-2.078125000000e-009,-1.06250e-001
-2.062500000000e-009,-1.07422e-001
-2.046875000000e-009,-1.08496e-001
-2.031250000000e-009,-1.09570e-001
-2.015625000000e-009,-1.10449e-001
-2.000000000000e-009,-1.11230e-001
-1.984375000000e-009,-1.11816e-001
-1.968750000000e-009,-1.12402e-001
-1.953125000000e-009,-1.12891e-001
-1.937500000000e-009,-1.13184e-001
-1.921875000000e-009,-1.13477e-001
-1.906250000000e-009,-1.13574e-001
-1.890625000000e-009,-1.13574e-001
-1.875000000000e-009,-1.13477e-001
-1.859375000000e-009,-1.13281e-001
-1.843750000000e-009,-1.12988e-001
-1.828125000000e-009,-1.12598e-001
-1.812500000000e-009,-1.12012e-001
-1.796875000000e-009,-1.11426e-001
