x-axis,MATH1
second,Volt
-5.015625000000e-009, 1.16211e-002
-5.000000000000e-009, 1.11328e-002
-4.984375000000e-009, 1.07422e-002
-4.968750000000e-009, 1.02539e-002
-4.953125000000e-009, 9.86328e-003
-4.937500000000e-009, 9.37500e-003
-4.921875000000e-009, 8.78906e-003
-4.906250000000e-009, 8.39844e-003
-4.890625000000e-009, 7.91016e-003
-4.875000000000e-009, 7.51953e-003
-4.859375000000e-009, 7.03125e-003
-4.843750000000e-009, 6.64063e-003
-4.828125000000e-009, 6.15234e-003
-4.812500000000e-009, 5.76172e-003
-4.796875000000e-009, 5.27344e-003
-4.781250000000e-009, 4.88281e-003
-4.765625000000e-009, 4.49219e-003
-4.750000000000e-009, 4.10156e-003
-4.734375000000e-009, 3.61328e-003
-4.718750000000e-009, 3.12500e-003
-4.703125000000e-009, 2.73437e-003
-4.687500000000e-009, 2.24609e-003
-4.671875000000e-009, 1.75781e-003
-4.656250000000e-009, 1.17188e-003
-4.640625000000e-009, 6.83594e-004
-4.625000000000e-009, 1.95313e-004
-4.609375000000e-009,-3.90625e-004
-4.593750000000e-009,-8.78906e-004
-4.578125000000e-009,-1.46484e-003
-4.562500000000e-009,-2.05078e-003
-4.546875000000e-009,-2.53906e-003
-4.531250000000e-009,-3.02734e-003
-4.515625000000e-009,-3.61328e-003
-4.500000000000e-009,-4.10156e-003
-4.484375000000e-009,-4.68750e-003
-4.468750000000e-009,-5.17578e-003
-4.453125000000e-009,-5.66406e-003
-4.437500000000e-009,-6.15234e-003
-4.421875000000e-009,-6.64063e-003
-4.406250000000e-009,-7.12891e-003
-4.390625000000e-009,-7.61719e-003
-4.375000000000e-009,-8.00781e-003
-4.359375000000e-009,-8.49609e-003
-4.343750000000e-009,-8.88672e-003
-4.328125000000e-009,-9.27734e-003
-4.312500000000e-009,-9.66797e-003
-4.296875000000e-009,-1.00586e-002
-4.281250000000e-009,-1.03516e-002
-4.265625000000e-009,-1.07422e-002
-4.250000000000e-009,-1.10352e-002
-4.234375000000e-009,-1.14258e-002
-4.218750000000e-009,-1.17188e-002
-4.203125000000e-009,-1.20117e-002
-4.187500000000e-009,-1.23047e-002
-4.171875000000e-009,-1.26953e-002
