x-axis,MATH1
second,Volt
-5.000000000000e-009, 3.14844e-002
-4.984375000000e-009, 3.19141e-002
-4.968750000000e-009, 3.23828e-002
-4.953125000000e-009, 3.27734e-002
-4.937500000000e-009, 3.31250e-002
-4.921875000000e-009, 3.35156e-002
-4.906250000000e-009, 3.38672e-002
-4.890625000000e-009, 3.41797e-002
-4.875000000000e-009, 3.44922e-002
-4.859375000000e-009, 3.47656e-002
-4.843750000000e-009, 3.50391e-002
-4.828125000000e-009, 3.52344e-002
-4.812500000000e-009, 3.54687e-002
-4.796875000000e-009, 3.56641e-002
-4.781250000000e-009, 3.58203e-002
-4.765625000000e-009, 3.59766e-002
-4.750000000000e-009, 3.60547e-002
-4.734375000000e-009, 3.60937e-002
-4.718750000000e-009, 3.61328e-002
-4.703125000000e-009, 3.61328e-002
-4.687500000000e-009, 3.60547e-002
-4.671875000000e-009, 3.59766e-002
-4.656250000000e-009, 3.57812e-002
-4.640625000000e-009, 3.55859e-002
-4.625000000000e-009, 3.53516e-002
-4.609375000000e-009, 3.50391e-002
-4.593750000000e-009, 3.46484e-002
-4.578125000000e-009, 3.42188e-002
-4.562500000000e-009, 3.37500e-002
-4.546875000000e-009, 3.32422e-002
-4.531250000000e-009, 3.27344e-002
-4.515625000000e-009, 3.21484e-002
-4.500000000000e-009, 3.15625e-002
-4.484375000000e-009, 3.09375e-002
-4.468750000000e-009, 3.02734e-002
-4.453125000000e-009, 2.96094e-002
-4.437500000000e-009, 2.89453e-002
-4.421875000000e-009, 2.82812e-002
-4.406250000000e-009, 2.75781e-002
-4.390625000000e-009, 2.68750e-002
-4.375000000000e-009, 2.61328e-002
-4.359375000000e-009, 2.54297e-002
-4.343750000000e-009, 2.47266e-002
-4.328125000000e-009, 2.40234e-002
-4.312500000000e-009, 2.32813e-002
-4.296875000000e-009, 2.25391e-002
-4.281250000000e-009, 2.18359e-002
-4.265625000000e-009, 2.10938e-002
-4.250000000000e-009, 2.03516e-002
-4.234375000000e-009, 1.95703e-002
-4.218750000000e-009, 1.87500e-002
-4.203125000000e-009, 1.79297e-002
-4.187500000000e-009, 1.71094e-002
-4.171875000000e-009, 1.62109e-002
-4.156250000000e-009, 1.53125e-002
-4.140625000000e-009, 1.43359e-002
-4.125000000000e-009, 1.33594e-002
-4.109375000000e-009, 1.23047e-002
-4.093750000000e-009, 1.12891e-002
-4.078125000000e-009, 1.01953e-002
-4.062500000000e-009, 9.06250e-003
-4.046875000000e-009, 7.92969e-003
-4.031250000000e-009, 6.79688e-003
-4.015625000000e-009, 5.54687e-003
-4.000000000000e-009, 4.37500e-003
-3.984375000000e-009, 3.12500e-003
-3.968750000000e-009, 1.87500e-003
-3.953125000000e-009, 6.64063e-004
-3.937500000000e-009,-5.85937e-004
-3.921875000000e-009,-1.83594e-003
-3.906250000000e-009,-3.04687e-003
-3.890625000000e-009,-4.25781e-003
-3.875000000000e-009,-5.42969e-003
-3.859375000000e-009,-6.60156e-003
-3.843750000000e-009,-7.73437e-003
-3.828125000000e-009,-8.86719e-003
-3.812500000000e-009,-9.96094e-003
-3.796875000000e-009,-1.10547e-002
-3.781250000000e-009,-1.21094e-002
-3.765625000000e-009,-1.31641e-002
-3.750000000000e-009,-1.42578e-002
-3.734375000000e-009,-1.53125e-002
-3.718750000000e-009,-1.63672e-002
-3.703125000000e-009,-1.74219e-002
-3.687500000000e-009,-1.84766e-002
-3.671875000000e-009,-1.95313e-002
-3.656250000000e-009,-2.05469e-002
-3.640625000000e-009,-2.16016e-002
-3.625000000000e-009,-2.26172e-002
-3.609375000000e-009,-2.36328e-002
-3.593750000000e-009,-2.46094e-002
-3.578125000000e-009,-2.55859e-002
-3.562500000000e-009,-2.65625e-002
-3.546875000000e-009,-2.75000e-002
-3.531250000000e-009,-2.84375e-002
-3.515625000000e-009,-2.93359e-002
-3.500000000000e-009,-3.01953e-002
-3.484375000000e-009,-3.10547e-002
-3.468750000000e-009,-3.18359e-002
-3.453125000000e-009,-3.25781e-002
-3.437500000000e-009,-3.33203e-002
-3.421875000000e-009,-3.39453e-002
-3.406250000000e-009,-3.45703e-002
-3.390625000000e-009,-3.51172e-002
-3.375000000000e-009,-3.56250e-002
-3.359375000000e-009,-3.60937e-002
-3.343750000000e-009,-3.64453e-002
-3.328125000000e-009,-3.67969e-002
-3.312500000000e-009,-3.71094e-002
-3.296875000000e-009,-3.73047e-002
-3.281250000000e-009,-3.75000e-002
-3.265625000000e-009,-3.76562e-002
-3.250000000000e-009,-3.77734e-002
-3.234375000000e-009,-3.78516e-002
-3.218750000000e-009,-3.78906e-002
-3.203125000000e-009,-3.78906e-002
-3.187500000000e-009,-3.78906e-002
-3.171875000000e-009,-3.78906e-002
-3.156250000000e-009,-3.78125e-002
-3.140625000000e-009,-3.77734e-002
-3.125000000000e-009,-3.76562e-002
-3.109375000000e-009,-3.75391e-002
-3.093750000000e-009,-3.74219e-002
-3.078125000000e-009,-3.72656e-002
-3.062500000000e-009,-3.71094e-002
-3.046875000000e-009,-3.69141e-002
-3.031250000000e-009,-3.66797e-002
-3.015625000000e-009,-3.64453e-002
-3.000000000000e-009,-3.61719e-002
-2.984375000000e-009,-3.58594e-002
-2.968750000000e-009,-3.55469e-002
-2.953125000000e-009,-3.51953e-002
-2.937500000000e-009,-3.48047e-002
-2.921875000000e-009,-3.43359e-002
-2.906250000000e-009,-3.38672e-002
-2.890625000000e-009,-3.33594e-002
-2.875000000000e-009,-3.27734e-002
-2.859375000000e-009,-3.21875e-002
-2.843750000000e-009,-3.15234e-002
-2.828125000000e-009,-3.08203e-002
-2.812500000000e-009,-3.01172e-002
-2.796875000000e-009,-2.93750e-002
-2.781250000000e-009,-2.85937e-002
-2.765625000000e-009,-2.77734e-002
-2.750000000000e-009,-2.69141e-002
-2.734375000000e-009,-2.60547e-002
-2.718750000000e-009,-2.51953e-002
-2.703125000000e-009,-2.42969e-002
-2.687500000000e-009,-2.33594e-002
-2.671875000000e-009,-2.24609e-002
-2.656250000000e-009,-2.15234e-002
-2.640625000000e-009,-2.05469e-002
-2.625000000000e-009,-1.96094e-002
-2.609375000000e-009,-1.86719e-002
-2.593750000000e-009,-1.76953e-002
-2.578125000000e-009,-1.67187e-002
-2.562500000000e-009,-1.57422e-002
-2.546875000000e-009,-1.48047e-002
-2.531250000000e-009,-1.38281e-002
-2.515625000000e-009,-1.28125e-002
-2.500000000000e-009,-1.18359e-002
-2.484375000000e-009,-1.08203e-002
-2.468750000000e-009,-9.84375e-003
-2.453125000000e-009,-8.75000e-003
-2.437500000000e-009,-7.73437e-003
-2.421875000000e-009,-6.64062e-003
-2.406250000000e-009,-5.54687e-003
-2.390625000000e-009,-4.37500e-003
-2.375000000000e-009,-3.28125e-003
-2.359375000000e-009,-2.10937e-003
-2.343750000000e-009,-9.37500e-004
-2.328125000000e-009, 2.34375e-004
-2.312500000000e-009, 1.44531e-003
