x-axis,MATH2
second,Volt
-5.000000000000e-009,-1.46094e-002
-4.984375000000e-009,-1.44922e-002
-4.968750000000e-009,-1.43555e-002
-4.953125000000e-009,-1.42383e-002
-4.937500000000e-009,-1.41016e-002
-4.921875000000e-009,-1.39453e-002
-4.906250000000e-009,-1.38086e-002
-4.890625000000e-009,-1.36523e-002
-4.875000000000e-009,-1.34766e-002
-4.859375000000e-009,-1.32812e-002
-4.843750000000e-009,-1.31055e-002
-4.828125000000e-009,-1.28906e-002
-4.812500000000e-009,-1.26953e-002
-4.796875000000e-009,-1.24414e-002
-4.781250000000e-009,-1.21484e-002
-4.765625000000e-009,-1.18555e-002
-4.750000000000e-009,-1.15234e-002
-4.734375000000e-009,-1.12305e-002
-4.718750000000e-009,-1.08398e-002
-4.703125000000e-009,-1.04297e-002
-4.687500000000e-009,-1.00195e-002
-4.671875000000e-009,-9.62891e-003
-4.656250000000e-009,-9.17969e-003
-4.640625000000e-009,-8.67188e-003
-4.625000000000e-009,-8.20312e-003
-4.609375000000e-009,-7.71484e-003
-4.593750000000e-009,-7.20703e-003
-4.578125000000e-009,-6.66016e-003
-4.562500000000e-009,-6.21094e-003
-4.546875000000e-009,-5.66406e-003
-4.531250000000e-009,-5.15625e-003
-4.515625000000e-009,-4.68750e-003
-4.500000000000e-009,-4.16016e-003
-4.484375000000e-009,-3.69141e-003
-4.468750000000e-009,-3.18359e-003
-4.453125000000e-009,-2.73437e-003
-4.437500000000e-009,-2.26562e-003
-4.421875000000e-009,-1.85547e-003
-4.406250000000e-009,-1.38672e-003
-4.390625000000e-009,-9.76563e-004
-4.375000000000e-009,-5.85937e-004
-4.359375000000e-009,-1.36719e-004
-4.343750000000e-009, 2.34375e-004
-4.328125000000e-009, 6.64063e-004
-4.312500000000e-009, 1.03516e-003
-4.296875000000e-009, 1.44531e-003
-4.281250000000e-009, 1.83594e-003
-4.265625000000e-009, 2.20703e-003
-4.250000000000e-009, 2.57812e-003
-4.234375000000e-009, 3.00781e-003
-4.218750000000e-009, 3.41797e-003
-4.203125000000e-009, 3.78906e-003
-4.187500000000e-009, 4.25781e-003
-4.171875000000e-009, 4.62891e-003
-4.156250000000e-009, 5.09766e-003
-4.140625000000e-009, 5.54687e-003
-4.125000000000e-009, 6.01562e-003
-4.109375000000e-009, 6.42578e-003
-4.093750000000e-009, 6.93359e-003
-4.078125000000e-009, 7.40234e-003
-4.062500000000e-009, 7.85156e-003
-4.046875000000e-009, 8.28125e-003
-4.031250000000e-009, 8.73047e-003
-4.015625000000e-009, 9.12109e-003
-4.000000000000e-009, 9.49219e-003
-3.984375000000e-009, 9.90234e-003
-3.968750000000e-009, 1.01953e-002
-3.953125000000e-009, 1.05664e-002
-3.937500000000e-009, 1.08203e-002
-3.921875000000e-009, 1.11523e-002
-3.906250000000e-009, 1.13672e-002
-3.890625000000e-009, 1.16211e-002
-3.875000000000e-009, 1.17969e-002
-3.859375000000e-009, 1.19531e-002
-3.843750000000e-009, 1.21289e-002
-3.828125000000e-009, 1.22461e-002
-3.812500000000e-009, 1.23242e-002
-3.796875000000e-009, 1.24219e-002
-3.781250000000e-009, 1.24609e-002
-3.765625000000e-009, 1.25000e-002
-3.750000000000e-009, 1.25000e-002
-3.734375000000e-009, 1.25391e-002
-3.718750000000e-009, 1.25781e-002
-3.703125000000e-009, 1.25781e-002
-3.687500000000e-009, 1.25781e-002
-3.671875000000e-009, 1.26758e-002
-3.656250000000e-009, 1.26758e-002
-3.640625000000e-009, 1.27539e-002
-3.625000000000e-009, 1.28320e-002
-3.609375000000e-009, 1.29102e-002
-3.593750000000e-009, 1.29687e-002
-3.578125000000e-009, 1.30469e-002
-3.562500000000e-009, 1.31250e-002
-3.546875000000e-009, 1.32031e-002
-3.531250000000e-009, 1.33008e-002
-3.515625000000e-009, 1.33398e-002
-3.500000000000e-009, 1.34180e-002
-3.484375000000e-009, 1.34180e-002
-3.468750000000e-009, 1.34570e-002
-3.453125000000e-009, 1.34570e-002
-3.437500000000e-009, 1.34180e-002
-3.421875000000e-009, 1.33789e-002
-3.406250000000e-009, 1.33008e-002
-3.390625000000e-009, 1.31250e-002
-3.375000000000e-009, 1.30469e-002
-3.359375000000e-009, 1.28320e-002
-3.343750000000e-009, 1.26758e-002
-3.328125000000e-009, 1.24219e-002
-3.312500000000e-009, 1.21289e-002
-3.296875000000e-009, 1.18359e-002
-3.281250000000e-009, 1.15039e-002
-3.265625000000e-009, 1.11523e-002
-3.250000000000e-009, 1.07812e-002
-3.234375000000e-009, 1.04102e-002
-3.218750000000e-009, 1.00000e-002
-3.203125000000e-009, 9.57031e-003
-3.187500000000e-009, 9.16016e-003
-3.171875000000e-009, 8.73047e-003
-3.156250000000e-009, 8.32031e-003
-3.140625000000e-009, 7.94922e-003
-3.125000000000e-009, 7.55859e-003
-3.109375000000e-009, 7.18750e-003
-3.093750000000e-009, 6.81641e-003
-3.078125000000e-009, 6.48437e-003
-3.062500000000e-009, 6.13281e-003
-3.046875000000e-009, 5.83984e-003
-3.031250000000e-009, 5.46875e-003
-3.015625000000e-009, 5.17578e-003
-3.000000000000e-009, 4.80469e-003
-2.984375000000e-009, 4.43359e-003
-2.968750000000e-009, 4.14062e-003
-2.953125000000e-009, 3.71094e-003
-2.937500000000e-009, 3.33984e-003
-2.921875000000e-009, 2.96875e-003
-2.906250000000e-009, 2.53906e-003
-2.890625000000e-009, 2.16797e-003
-2.875000000000e-009, 1.73828e-003
-2.859375000000e-009, 1.36719e-003
-2.843750000000e-009, 9.57031e-004
-2.828125000000e-009, 5.27344e-004
-2.812500000000e-009, 1.17187e-004
-2.796875000000e-009,-3.51562e-004
-2.781250000000e-009,-8.39844e-004
-2.765625000000e-009,-1.30859e-003
-2.750000000000e-009,-1.81641e-003
-2.734375000000e-009,-2.34375e-003
-2.718750000000e-009,-2.89063e-003
-2.703125000000e-009,-3.43750e-003
-2.687500000000e-009,-3.98437e-003
-2.671875000000e-009,-4.53125e-003
-2.656250000000e-009,-5.07812e-003
-2.640625000000e-009,-5.56641e-003
-2.625000000000e-009,-6.07422e-003
-2.609375000000e-009,-6.54297e-003
-2.593750000000e-009,-6.99219e-003
-2.578125000000e-009,-7.46094e-003
-2.562500000000e-009,-7.87109e-003
-2.546875000000e-009,-8.26172e-003
-2.531250000000e-009,-8.67188e-003
-2.515625000000e-009,-9.00391e-003
-2.500000000000e-009,-9.37500e-003
-2.484375000000e-009,-9.66797e-003
-2.468750000000e-009,-1.00195e-002
-2.453125000000e-009,-1.02930e-002
-2.437500000000e-009,-1.05859e-002
-2.421875000000e-009,-1.08398e-002
-2.406250000000e-009,-1.11328e-002
-2.390625000000e-009,-1.13867e-002
-2.375000000000e-009,-1.16406e-002
-2.359375000000e-009,-1.18945e-002
-2.343750000000e-009,-1.21094e-002
-2.328125000000e-009,-1.23437e-002
-2.312500000000e-009,-1.25586e-002
-2.296875000000e-009,-1.28125e-002
-2.281250000000e-009,-1.30664e-002
-2.265625000000e-009,-1.32812e-002
-2.250000000000e-009,-1.35156e-002
-2.234375000000e-009,-1.37305e-002
-2.218750000000e-009,-1.39453e-002
-2.203125000000e-009,-1.41602e-002
-2.187500000000e-009,-1.43945e-002
-2.171875000000e-009,-1.45703e-002
-2.156250000000e-009,-1.47852e-002
-2.140625000000e-009,-1.49805e-002
-2.125000000000e-009,-1.51562e-002
-2.109375000000e-009,-1.52734e-002
-2.093750000000e-009,-1.54492e-002
-2.078125000000e-009,-1.55664e-002
-2.062500000000e-009,-1.56641e-002
-2.046875000000e-009,-1.57031e-002
-2.031250000000e-009,-1.57812e-002
-2.015625000000e-009,-1.57812e-002
-2.000000000000e-009,-1.57812e-002
-1.984375000000e-009,-1.57812e-002
-1.968750000000e-009,-1.57031e-002
-1.953125000000e-009,-1.57031e-002
-1.937500000000e-009,-1.55664e-002
-1.921875000000e-009,-1.54883e-002
-1.906250000000e-009,-1.54102e-002
-1.890625000000e-009,-1.52344e-002
-1.875000000000e-009,-1.51562e-002
-1.859375000000e-009,-1.49805e-002
-1.843750000000e-009,-1.48242e-002
-1.828125000000e-009,-1.46484e-002
-1.812500000000e-009,-1.44922e-002
-1.796875000000e-009,-1.43164e-002
-1.781250000000e-009,-1.41992e-002
-1.765625000000e-009,-1.39844e-002
-1.750000000000e-009,-1.38086e-002
-1.734375000000e-009,-1.36523e-002
-1.718750000000e-009,-1.34375e-002
-1.703125000000e-009,-1.32812e-002
-1.687500000000e-009,-1.30664e-002
-1.671875000000e-009,-1.28516e-002
-1.656250000000e-009,-1.26367e-002
-1.640625000000e-009,-1.24023e-002
-1.625000000000e-009,-1.21875e-002
-1.609375000000e-009,-1.19727e-002
-1.593750000000e-009,-1.17188e-002
-1.578125000000e-009,-1.14258e-002
-1.562500000000e-009,-1.10937e-002
-1.546875000000e-009,-1.08008e-002
-1.531250000000e-009,-1.04687e-002
-1.515625000000e-009,-1.01367e-002
-1.500000000000e-009,-9.76563e-003
-1.484375000000e-009,-9.33594e-003
-1.468750000000e-009,-8.92578e-003
-1.453125000000e-009,-8.49609e-003
-1.437500000000e-009,-8.08594e-003
-1.421875000000e-009,-7.57812e-003
-1.406250000000e-009,-7.08984e-003
-1.390625000000e-009,-6.58203e-003
-1.375000000000e-009,-6.03516e-003
-1.359375000000e-009,-5.52734e-003
-1.343750000000e-009,-4.98047e-003
-1.328125000000e-009,-4.49219e-003
-1.312500000000e-009,-3.94531e-003
-1.296875000000e-009,-3.43750e-003
-1.281250000000e-009,-2.89063e-003
-1.265625000000e-009,-2.44141e-003
-1.250000000000e-009,-1.97266e-003
-1.234375000000e-009,-1.46484e-003
-1.218750000000e-009,-1.05469e-003
-1.203125000000e-009,-5.46875e-004
-1.187500000000e-009,-1.36719e-004
-1.171875000000e-009, 3.32031e-004
