x-axis,MATH2
second,Volt
-5.015625000000e-009, 9.27734e-003
-5.000000000000e-009, 8.30078e-003
-4.984375000000e-009, 7.32422e-003
-4.968750000000e-009, 6.34766e-003
-4.953125000000e-009, 5.37109e-003
-4.937500000000e-009, 4.29688e-003
-4.921875000000e-009, 3.41797e-003
-4.906250000000e-009, 2.34375e-003
-4.890625000000e-009, 1.36719e-003
-4.875000000000e-009, 3.90625e-004
-4.859375000000e-009,-5.85938e-004
-4.843750000000e-009,-1.66016e-003
-4.828125000000e-009,-2.53906e-003
-4.812500000000e-009,-3.51563e-003
-4.796875000000e-009,-4.49219e-003
-4.781250000000e-009,-5.46875e-003
-4.765625000000e-009,-6.34766e-003
-4.750000000000e-009,-7.22656e-003
-4.734375000000e-009,-8.10547e-003
-4.718750000000e-009,-8.88672e-003
-4.703125000000e-009,-9.66797e-003
-4.687500000000e-009,-1.05469e-002
-4.671875000000e-009,-1.13281e-002
-4.656250000000e-009,-1.21094e-002
-4.640625000000e-009,-1.28906e-002
-4.625000000000e-009,-1.35742e-002
-4.609375000000e-009,-1.43555e-002
-4.593750000000e-009,-1.51367e-002
-4.578125000000e-009,-1.59180e-002
-4.562500000000e-009,-1.66016e-002
-4.546875000000e-009,-1.72852e-002
-4.531250000000e-009,-1.79687e-002
-4.515625000000e-009,-1.86523e-002
-4.500000000000e-009,-1.92383e-002
-4.484375000000e-009,-1.98242e-002
-4.468750000000e-009,-2.04102e-002
-4.453125000000e-009,-2.08984e-002
-4.437500000000e-009,-2.13867e-002
-4.421875000000e-009,-2.18750e-002
-4.406250000000e-009,-2.22656e-002
-4.390625000000e-009,-2.26563e-002
-4.375000000000e-009,-2.30469e-002
-4.359375000000e-009,-2.34375e-002
-4.343750000000e-009,-2.38281e-002
-4.328125000000e-009,-2.41211e-002
-4.312500000000e-009,-2.44141e-002
-4.296875000000e-009,-2.48047e-002
-4.281250000000e-009,-2.50977e-002
-4.265625000000e-009,-2.53906e-002
-4.250000000000e-009,-2.56836e-002
-4.234375000000e-009,-2.59766e-002
-4.218750000000e-009,-2.61719e-002
-4.203125000000e-009,-2.64648e-002
-4.187500000000e-009,-2.67578e-002
-4.171875000000e-009,-2.69531e-002
-4.156250000000e-009,-2.72461e-002
-4.140625000000e-009,-2.74414e-002
