x-axis,1,2,3,4,MATH1,MATH2
second,Volt,Volt,Volt,Volt,Volt,Volt
-4.60937E-09,-7.07112991950E-03,+22.55230193259E-03,-5.52301271819E-03,-38.82845304906E-03,+15.42968750000E-03,-44.43359375000E-03
-4.59375E-09,-7.69874500111E-03,+20.96234372584E-03,-5.14644366922E-03,-36.94560780423E-03,+13.18359375000E-03,-42.18750000000E-03
-4.57812E-09,-8.36820108816E-03,+19.28870350821E-03,-4.76987462025E-03,-35.06276255939E-03,+10.83984375000E-03,-39.84375000000E-03
-4.56250E-09,-9.03765717521E-03,+17.61506329058E-03,-4.43514657672E-03,-33.13807630911E-03,+8.49609375000E-03,-37.59765625000E-03
-4.54687E-09,-9.66527225683E-03,+15.94142307294E-03,-4.05857752776E-03,-31.17154905340E-03,+6.25000000000E-03,-35.25390625000E-03
-4.53125E-09,-10.29288733844E-03,+14.22594184987E-03,-3.68200847879E-03,-29.16318079224E-03,+3.90625000000E-03,-32.91015625000E-03
-4.51562E-09,-10.92050242005E-03,+12.51046062680E-03,-3.34728043526E-03,-27.11297152564E-03,+1.56250000000E-03,-30.46875000000E-03
-4.50000E-09,-11.54811750166E-03,+10.79497940373E-03,-3.01255239174E-03,-25.02092125360E-03,-781.25000000E-06,-28.12500000000E-03
-4.48437E-09,-12.13389157783E-03,+9.07949818065E-03,-2.63598334277E-03,-22.92887098156E-03,-3.12500000000E-03,-25.58593750000E-03
-4.46875E-09,-12.71966565400E-03,+7.36401695758E-03,-2.30125529924E-03,-20.79497970408E-03,-5.37109375000E-03,-23.14453125000E-03
-4.45312E-09,-13.26359872473E-03,+5.64853573451E-03,-1.96652725572E-03,-18.61924742116E-03,-7.61718750000E-03,-20.60546875000E-03
-4.43750E-09,-13.80753179546E-03,+3.97489551687E-03,-1.58995820675E-03,-16.44351513823E-03,-9.86328125000E-03,-18.06640625000E-03
-4.42187E-09,-14.35146486620E-03,+2.25941429380E-03,-1.25523016322E-03,-14.26778285531E-03,-12.10937500000E-03,-15.52734375000E-03
-4.40625E-09,-14.89539793693E-03,+585.77407617E-06,-920.50211970E-06,-12.13389157783E-03,-14.35546875000E-03,-13.08593750000E-03
-4.39062E-09,-15.39749000222E-03,-1.08786614146E-03,-585.77407617E-06,-9.95815929491E-03,-16.50390625000E-03,-10.54687500000E-03
-4.37500E-09,-15.85774106206E-03,-2.80334736454E-03,-251.04603264E-06,-7.82426801743E-03,-18.75000000000E-03,-8.10546875000E-03
-4.35937E-09,-16.35983312735E-03,-4.47698758217E-03,+125.52301632E-06,-5.69037673995E-03,-20.89843750000E-03,-5.56640625000E-03
