x-axis,MATH1
second,Volt
-5.000000000000e-009, 2.25586e-002
-4.984375000000e-009, 2.12891e-002
-4.968750000000e-009, 2.00195e-002
-4.953125000000e-009, 1.86523e-002
-4.937500000000e-009, 1.73828e-002
-4.921875000000e-009, 1.60156e-002
-4.906250000000e-009, 1.46484e-002
-4.890625000000e-009, 1.33789e-002
-4.875000000000e-009, 1.20117e-002
-4.859375000000e-009, 1.07422e-002
-4.843750000000e-009, 9.37500e-003
-4.828125000000e-009, 8.00781e-003
-4.812500000000e-009, 6.64063e-003
-4.796875000000e-009, 5.37109e-003
-4.781250000000e-009, 4.00391e-003
-4.765625000000e-009, 2.73437e-003
-4.750000000000e-009, 1.36719e-003
-4.734375000000e-009, 0.00000e+000
-4.718750000000e-009,-1.36719e-003
-4.703125000000e-009,-2.83203e-003
-4.687500000000e-009,-4.19922e-003
-4.671875000000e-009,-5.66406e-003
-4.656250000000e-009,-7.12891e-003
-4.640625000000e-009,-8.69141e-003
-4.625000000000e-009,-1.01563e-002
-4.609375000000e-009,-1.17188e-002
-4.593750000000e-009,-1.32813e-002
-4.578125000000e-009,-1.48437e-002
-4.562500000000e-009,-1.64063e-002
-4.546875000000e-009,-1.80664e-002
-4.531250000000e-009,-1.96289e-002
-4.515625000000e-009,-2.11914e-002
-4.500000000000e-009,-2.28516e-002
-4.484375000000e-009,-2.44141e-002
-4.468750000000e-009,-2.60742e-002
-4.453125000000e-009,-2.75391e-002
-4.437500000000e-009,-2.91016e-002
-4.421875000000e-009,-3.06641e-002
-4.406250000000e-009,-3.21289e-002
-4.390625000000e-009,-3.36914e-002
-4.375000000000e-009,-3.50586e-002
-4.359375000000e-009,-3.64258e-002
-4.343750000000e-009,-3.77930e-002
-4.328125000000e-009,-3.90625e-002
-4.312500000000e-009,-4.03320e-002
-4.296875000000e-009,-4.15039e-002
-4.281250000000e-009,-4.25781e-002
-4.265625000000e-009,-4.36523e-002
-4.250000000000e-009,-4.46289e-002
-4.234375000000e-009,-4.56055e-002
-4.218750000000e-009,-4.64844e-002
-4.203125000000e-009,-4.72656e-002
-4.187500000000e-009,-4.80469e-002
-4.171875000000e-009,-4.86328e-002
-4.156250000000e-009,-4.92188e-002
-4.140625000000e-009,-4.98047e-002
-4.125000000000e-009,-5.03906e-002
-4.109375000000e-009,-5.08789e-002
-4.093750000000e-009,-5.12695e-002
-4.078125000000e-009,-5.16602e-002
-4.062500000000e-009,-5.20508e-002
-4.046875000000e-009,-5.23438e-002
-4.031250000000e-009,-5.25391e-002
-4.015625000000e-009,-5.28320e-002
-4.000000000000e-009,-5.29297e-002
