x-axis,1,2
second,Volt,Volt
-25.00000E-09,+24.47698818287E-03,+22.55230193259E-03
-24.92188E-09,+23.59832706861E-03,+22.51046092715E-03
-24.84375E-09,+22.05020986730E-03,+21.54811780201E-03
-24.76563E-09,+19.87447758438E-03,+19.95815959526E-03
-24.68750E-09,+17.23849424161E-03,+17.74058630690E-03
-24.60938E-09,+14.22594184987E-03,+15.31380799133E-03
-24.53125E-09,+11.12970744725E-03,+12.88702967577E-03
-24.45313E-09,+7.86610902287E-03,+10.33472834388E-03
-24.37500E-09,+4.30962356040E-03,+7.53138097934E-03
-24.29688E-09,+836.82010882E-06,+4.51882858761E-03
-24.21875E-09,-2.42677831557E-03,+1.54811720131E-03
-24.14063E-09,-5.81589975627E-03,-1.38075317955E-03
-24.06250E-09,-9.24686220242E-03,-4.43514657672E-03
-23.98438E-09,-12.51046062680E-03,-7.53138097934E-03
-23.90625E-09,-15.56485402398E-03,-10.71129739284E-03
-23.82813E-09,-18.57740641572E-03,-13.84937280090E-03
-23.75000E-09,-21.21338975849E-03,-16.82008418720E-03
-23.67188E-09,-23.30544003053E-03,-19.53974954085E-03
-23.59375E-09,-24.68619321007E-03,-21.54811780201E-03
-23.51563E-09,-25.39749030257E-03,-22.76150695980E-03
-23.43750E-09,-25.43933130801E-03,-23.34728103597E-03
-23.35938E-09,-24.81171622640E-03,-23.34728103597E-03
-23.28125E-09,-23.55648606317E-03,-22.71966595436E-03
-23.20313E-09,-21.75732282922E-03,-21.46443579113E-03
-23.12500E-09,-19.37238551909E-03,-19.58159054630E-03
-23.04688E-09,-16.48535614368E-03,-17.40585826337E-03
-22.96875E-09,-13.38912174106E-03,-15.06276195869E-03
-22.89063E-09,-10.04184130579E-03,-12.55230163224E-03
-22.81250E-09,-6.52719684877E-03,-9.87447728403E-03
-22.73438E-09,-3.22175741894E-03,-6.98744790861E-03
-22.65625E-09,-0.0E+00,-3.97489551688E-03
-22.57813E-09,+3.38912144070E-03,-836.82010882E-06
-22.50000E-09,+6.82008388685E-03,+2.13389127748E-03
-22.42188E-09,+10.20920532755E-03,+5.18828467466E-03
-22.34375E-09,+13.43096274650E-03,+8.41004209360E-03
-22.26563E-09,+16.52719714912E-03,+11.58995850710E-03
-22.18750E-09,+19.33054451365E-03,+14.89539793692E-03
-22.10938E-09,+21.63179981289E-03,+17.86610932322E-03
-22.03125E-09,+23.30544003053E-03,+20.04184160614E-03
-21.95313E-09,+24.30962416111E-03,+21.46443579113E-03
-21.87500E-09,+24.64435220463E-03,+22.21757388907E-03
