x-axis,1,2
second,Volt,Volt
-25.00000E-09,-5.52301271819E-03,+28.45188369974E-03
-24.92188E-09,-4.39330557128E-03,+29.74895486841E-03
-24.84375E-09,-3.26359842438E-03,+30.46025196090E-03
-24.76563E-09,-2.09205027204E-03,+30.46025196090E-03
-24.68750E-09,-920.50211970E-06,+29.70711386297E-03
-24.60938E-09,+209.20502720E-06,+28.03347364534E-03
-24.53125E-09,+1.50627619587E-03,+25.64853633521E-03
-24.45313E-09,+2.84518836997E-03,+22.38493791083E-03
-24.37500E-09,+4.18410054408E-03,+18.28451937763E-03
-24.29688E-09,+5.35564869642E-03,+13.72384978458E-03
-24.21875E-09,+6.31799182156E-03,+8.99581616977E-03
-24.14063E-09,+6.98744790861E-03,+3.93305451144E-03
-24.06250E-09,+7.53138097934E-03,-1.00418413058E-03
-23.98438E-09,+7.82426801743E-03,-5.77405875083E-03
-23.90625E-09,+7.94979103375E-03,-10.25104633300E-03
-23.82813E-09,+7.78242701199E-03,-14.30962386075E-03
-23.75000E-09,+7.44769896846E-03,-18.03347334499E-03
-23.67188E-09,+6.86192489229E-03,-21.42259478569E-03
-23.59375E-09,+6.23430981068E-03,-24.26778315566E-03
-23.51563E-09,+5.48117171275E-03,-26.65272046579E-03
-23.43750E-09,+4.64435160393E-03,-28.57740671607E-03
-23.35938E-09,+3.72384948423E-03,-29.95815989561E-03
-23.28125E-09,+2.67782434821E-03,-30.79498000443E-03
-23.20313E-09,+1.42259418499E-03,-31.04602603707E-03
-23.12500E-09,+125.52301632E-06,-30.66945698811E-03
-23.04688E-09,-1.12970714690E-03,-29.53974984121E-03
-22.96875E-09,-2.30125529924E-03,-27.61506359093E-03
-22.89063E-09,-3.47280345159E-03,-24.93723924272E-03
-22.81250E-09,-4.72803361481E-03,-21.29707176937E-03
-22.73438E-09,-5.85774076171E-03,-16.94560720353E-03
-22.65625E-09,-6.90376589773E-03,-12.13389157783E-03
-22.57813E-09,-7.82426801743E-03,-7.07112991950E-03
-22.50000E-09,-8.57740611536E-03,-2.13389127748E-03
-22.42188E-09,-8.95397516433E-03,+2.42677831557E-03
-22.34375E-09,-9.12133918609E-03,+7.07112991949E-03
-22.26563E-09,-9.03765717521E-03,+11.54811750166E-03
-22.18750E-09,-8.74477013713E-03,+15.77405905118E-03
-22.10938E-09,-8.32636008272E-03,+19.53974954085E-03
-22.03125E-09,-7.74058600655E-03,+22.71966595435E-03
-21.95313E-09,-7.02928891405E-03,+25.31380829168E-03
-21.87500E-09,-6.19246880524E-03,+27.44769956917E-03
