x-axis,1,2
second,Volt,Volt
-25.00000E-09,+1.79916323395E-03,+28.45188369974E-03
-24.92188E-09,+2.76150635909E-03,+29.62343185209E-03
-24.84375E-09,+3.59832646791E-03,+30.16736492282E-03
-24.76563E-09,+4.35146456584E-03,+29.79079587385E-03
-24.68750E-09,+4.89539763657E-03,+28.57740671607E-03
-24.60938E-09,+5.39748970186E-03,+26.65272046579E-03
-24.53125E-09,+5.73221774539E-03,+24.14226013934E-03
-24.45313E-09,+6.02510478348E-03,+21.00418473128E-03
-24.37500E-09,+6.27615081612E-03,+17.11297122529E-03
-24.29688E-09,+6.31799182156E-03,+12.80334766489E-03
-24.21875E-09,+6.27615081612E-03,+8.32636008272E-03
-24.14063E-09,+5.94142277259E-03,+3.38912144071E-03
-24.06250E-09,+5.43933070730E-03,-1.25523016322E-03
-23.98438E-09,+4.76987462025E-03,-5.94142277259E-03
-23.90625E-09,+4.01673652232E-03,-10.29288733844E-03
-23.82813E-09,+3.05439339718E-03,-14.26778285531E-03
-23.75000E-09,+1.92468625028E-03,-17.99163233954E-03
-23.67188E-09,+753.13809793E-06,-21.46443579113E-03
-23.59375E-09,-460.25105985E-06,-24.39330617199E-03
-23.51563E-09,-1.63179921219E-03,-26.77824348211E-03
-23.43750E-09,-2.63598334277E-03,-28.70292973239E-03
-23.35938E-09,-3.43096244615E-03,-29.91631889017E-03
-23.28125E-09,-4.14225953864E-03,-30.50209296634E-03
-23.20313E-09,-4.93723864201E-03,-30.46025196090E-03
-23.12500E-09,-5.69037673995E-03,-29.66527285753E-03
-23.04688E-09,-6.40167383244E-03,-28.24267867254E-03
-22.96875E-09,-6.90376589773E-03,-26.23431041138E-03
-22.89063E-09,-7.11297092494E-03,-23.47280405229E-03
-22.81250E-09,-7.19665293582E-03,-20.00000060070E-03
-22.73438E-09,-7.28033494670E-03,-15.94142307295E-03
-22.65625E-09,-7.28033494670E-03,-11.33891247446E-03
-22.57813E-09,-7.19665293582E-03,-6.48535584333E-03
-22.50000E-09,-6.94560690317E-03,-1.75732222852E-03
-22.42188E-09,-6.40167383244E-03,+2.67782434821E-03
-22.34375E-09,-5.64853573451E-03,+7.19665293582E-03
-22.26563E-09,-4.56066959305E-03,+11.58995850710E-03
-22.18750E-09,-3.38912144071E-03,+15.81590005662E-03
-22.10938E-09,-2.17573228292E-03,+19.49790853541E-03
-22.03125E-09,-962.34312514E-06,+22.59414293803E-03
-21.95313E-09,+125.52301632E-06,+25.23012628080E-03
-21.87500E-09,+1.17154815234E-03,+27.40585856372E-03
