x-axis,1,2
second,Volt,Volt
-25.00000E-09,+26.65272046579E-03,+11.17154845269E-03
-24.92188E-09,+28.49372470519E-03,+13.55648576282E-03
-24.84375E-09,+29.62343185209E-03,+15.52301301854E-03
-24.76563E-09,+30.12552391738E-03,+16.94560720352E-03
-24.68750E-09,+29.87447788473E-03,+17.82426831778E-03
-24.60938E-09,+28.82845274871E-03,+18.15899636131E-03
-24.53125E-09,+27.07113052020E-03,+17.94979133410E-03
-24.45313E-09,+24.47698818287E-03,+17.28033524705E-03
-24.37500E-09,+21.04602573672E-03,+16.19246910559E-03
-24.29688E-09,+17.15481223073E-03,+14.68619290972E-03
-24.21875E-09,+12.92887068121E-03,+12.76150665944E-03
-24.14063E-09,+8.57740611536E-03,+10.71129739285E-03
-24.06250E-09,+3.93305451144E-03,+8.45188309904E-03
-23.98438E-09,-669.45608705E-06,+6.10878679436E-03
-23.90625E-09,-5.10460266378E-03,+3.80753149511E-03
-23.82813E-09,-9.66527225682E-03,+1.42259418499E-03
-23.75000E-09,-13.93305481179E-03,-794.97910337E-06
-23.67188E-09,-17.99163233954E-03,-3.22175741894E-03
-23.59375E-09,-21.46443579113E-03,-5.85774076171E-03
-23.51563E-09,-24.47698818287E-03,-8.57740611536E-03
-23.43750E-09,-26.98744850932E-03,-11.29707146902E-03
-23.35938E-09,-28.99581677048E-03,-13.68200877914E-03
-23.28125E-09,-30.29288793914E-03,-15.73221804574E-03
-23.20313E-09,-30.87866201531E-03,-17.36401725793E-03
-23.12500E-09,-30.83682100987E-03,-18.45188339939E-03
-23.04688E-09,-30.00000090105E-03,-18.99581647012E-03
-22.96875E-09,-28.49372470519E-03,-18.99581647012E-03
-22.89063E-09,-26.23431041138E-03,-18.53556541028E-03
-22.81250E-09,-23.30544003053E-03,-17.53138127970E-03
-22.73438E-09,-19.74895456806E-03,-16.15062810015E-03
-22.65625E-09,-15.69037704030E-03,-14.39330587164E-03
-22.57813E-09,-11.29707146902E-03,-12.38493761048E-03
-22.50000E-09,-6.77824288141E-03,-10.20920532756E-03
-22.42188E-09,-2.30125529925E-03,-7.99163203919E-03
-22.34375E-09,+2.13389127748E-03,-5.73221774539E-03
-22.26563E-09,+6.73640187597E-03,-3.43096244615E-03
-22.18750E-09,+11.21338945813E-03,-1.17154815234E-03
-22.10938E-09,+15.31380799133E-03,+1.21338915778E-03
-22.03125E-09,+18.95397546468E-03,+3.93305451143E-03
-21.95313E-09,+22.21757388906E-03,+6.77824288141E-03
-21.87500E-09,+25.06276225904E-03,+9.53974924050E-03
